nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/giulia_t_lymphocytes/38_F_8_1_nodelist.csv,../network_data/giulia_t_lymphocytes/38_F_8_1_edgelist.csv,6402,502865,1816812.1291132518,87.45955514907837
../network_data/giulia_t_lymphocytes/98_F_27_2_nodelist.csv,../network_data/giulia_t_lymphocytes/98_F_27_2_edgelist.csv,6402,502865,1809772.9717471383,87.36698198318481
../network_data/giulia_t_lymphocytes/98_F_27_1_nodelist.csv,../network_data/giulia_t_lymphocytes/98_F_27_1_edgelist.csv,6402,502865,1808367.950627568,99.47433495521545
../network_data/giulia_t_lymphocytes/32_M_5_2_nodelist.csv,../network_data/giulia_t_lymphocytes/32_M_5_2_edgelist.csv,6402,502865,1816351.6149238562,154.69750380516052
../network_data/giulia_t_lymphocytes/56_M_16_1_nodelist.csv,../network_data/giulia_t_lymphocytes/56_M_16_1_edgelist.csv,6402,502865,1814180.2623898294,98.02894592285156
../network_data/giulia_t_lymphocytes/50_F_13_1_nodelist.csv,../network_data/giulia_t_lymphocytes/50_F_13_1_edgelist.csv,6402,502865,1821288.8587106061,117.43504118919373
../network_data/giulia_t_lymphocytes/56_M_16_2_nodelist.csv,../network_data/giulia_t_lymphocytes/56_M_16_2_edgelist.csv,6402,502865,1825862.3158579825,123.1069130897522
../network_data/giulia_t_lymphocytes/38_F_7_1_nodelist.csv,../network_data/giulia_t_lymphocytes/38_F_7_1_edgelist.csv,6402,502865,1811028.1499064576,99.3162260055542
../network_data/giulia_t_lymphocytes/38_F_7_2_nodelist.csv,../network_data/giulia_t_lymphocytes/38_F_7_2_edgelist.csv,6402,502865,1816896.7544835485,106.60110116004944
../network_data/giulia_t_lymphocytes/74_M_22_1_nodelist.csv,../network_data/giulia_t_lymphocytes/74_M_22_1_edgelist.csv,6402,502865,1823933.3930634288,110.47330617904663
../network_data/giulia_t_lymphocytes/74_M_22_2_nodelist.csv,../network_data/giulia_t_lymphocytes/74_M_22_2_edgelist.csv,6402,502865,1811799.2507524728,101.06895184516907
../network_data/giulia_t_lymphocytes/66_F_18_1_nodelist.csv,../network_data/giulia_t_lymphocytes/66_F_18_1_edgelist.csv,6402,502865,1813132.2989207392,88.58063387870789
../network_data/giulia_t_lymphocytes/66_F_18_2_nodelist.csv,../network_data/giulia_t_lymphocytes/66_F_18_2_edgelist.csv,6402,502865,1807876.2687623918,93.96828293800354
../network_data/giulia_t_lymphocytes/83_M_24_1_nodelist.csv,../network_data/giulia_t_lymphocytes/83_M_24_1_edgelist.csv,6402,502865,1810984.4122440543,93.16150999069214
../network_data/giulia_t_lymphocytes/33_M_6_2_nodelist.csv,../network_data/giulia_t_lymphocytes/33_M_6_2_edgelist.csv,6402,502865,1814613.2482027777,90.7208480834961
../network_data/giulia_t_lymphocytes/24_M_3_2_nodelist.csv,../network_data/giulia_t_lymphocytes/24_M_3_2_edgelist.csv,6402,502865,1820725.3669440737,102.77027797698975
../network_data/giulia_t_lymphocytes/93_F_26_2_nodelist.csv,../network_data/giulia_t_lymphocytes/93_F_26_2_edgelist.csv,6402,502865,1811884.255348782,95.29507899284363
../network_data/giulia_t_lymphocytes/46_F_12_1_nodelist.csv,../network_data/giulia_t_lymphocytes/46_F_12_1_edgelist.csv,6402,502865,1815937.0074950405,91.12283301353455
../network_data/giulia_t_lymphocytes/83_M_24_2_nodelist.csv,../network_data/giulia_t_lymphocytes/83_M_24_2_edgelist.csv,6402,502865,1814047.5094654576,91.485435962677
../network_data/giulia_t_lymphocytes/65_M_17_2_nodelist.csv,../network_data/giulia_t_lymphocytes/65_M_17_2_edgelist.csv,6402,502865,1813631.191583257,90.86980414390564
../network_data/giulia_t_lymphocytes/50_F_13_2_nodelist.csv,../network_data/giulia_t_lymphocytes/50_F_13_2_edgelist.csv,6402,502865,1816467.9360870158,93.29359912872314
../network_data/giulia_t_lymphocytes/68_M_20_1_nodelist.csv,../network_data/giulia_t_lymphocytes/68_M_20_1_edgelist.csv,6402,502865,1819772.7520569575,99.6422348022461
../network_data/giulia_t_lymphocytes/65_M_17_1_nodelist.csv,../network_data/giulia_t_lymphocytes/65_M_17_1_edgelist.csv,6402,502865,1831292.1389591682,122.7154791355133
../network_data/giulia_t_lymphocytes/50_M_14_1_nodelist.csv,../network_data/giulia_t_lymphocytes/50_M_14_1_edgelist.csv,6402,502865,1814396.0021758475,93.50803995132446
../network_data/giulia_t_lymphocytes/50_M_14_2_nodelist.csv,../network_data/giulia_t_lymphocytes/50_M_14_2_edgelist.csv,6402,502865,1825949.28792727,107.32965397834778
../network_data/giulia_t_lymphocytes/46_F_12_2_nodelist.csv,../network_data/giulia_t_lymphocytes/46_F_12_2_edgelist.csv,6402,502865,1816195.4049595783,88.08309698104858
../network_data/giulia_t_lymphocytes/22_F_1_2_nodelist.csv,../network_data/giulia_t_lymphocytes/22_F_1_2_edgelist.csv,6402,502865,1812525.7035552165,90.4946608543396
../network_data/giulia_t_lymphocytes/33_M_6_1_nodelist.csv,../network_data/giulia_t_lymphocytes/33_M_6_1_edgelist.csv,6402,502865,1813330.6571202078,92.39440512657166
../network_data/giulia_t_lymphocytes/22_F_1_1_nodelist.csv,../network_data/giulia_t_lymphocytes/22_F_1_1_edgelist.csv,6402,502865,1807954.141023142,92.65643906593323
../network_data/giulia_t_lymphocytes/80_F_23_2_nodelist.csv,../network_data/giulia_t_lymphocytes/80_F_23_2_edgelist.csv,6402,502865,1810300.7639382551,104.25288486480713
../network_data/giulia_t_lymphocytes/80_F_23_1_nodelist.csv,../network_data/giulia_t_lymphocytes/80_F_23_1_edgelist.csv,6402,502865,1810643.7984025273,100.78264808654785
../network_data/giulia_t_lymphocytes/43_F_10_1_nodelist.csv,../network_data/giulia_t_lymphocytes/43_F_10_1_edgelist.csv,6402,502865,1818187.2225243363,104.01140403747559
../network_data/giulia_t_lymphocytes/43_F_10_2_nodelist.csv,../network_data/giulia_t_lymphocytes/43_F_10_2_edgelist.csv,6402,502865,1810933.1820276128,92.99368691444397
../network_data/giulia_t_lymphocytes/46_M_11_2_nodelist.csv,../network_data/giulia_t_lymphocytes/46_M_11_2_edgelist.csv,6402,502865,1813069.9976553859,89.74141812324524
../network_data/giulia_t_lymphocytes/23_F_2_1_nodelist.csv,../network_data/giulia_t_lymphocytes/23_F_2_1_edgelist.csv,6402,502865,1811986.0938894365,91.89636993408203
../network_data/giulia_t_lymphocytes/23_F_2_2_nodelist.csv,../network_data/giulia_t_lymphocytes/23_F_2_2_edgelist.csv,6402,502865,1812019.6076532446,90.2253520488739
../network_data/giulia_t_lymphocytes/67_F_19_1_nodelist.csv,../network_data/giulia_t_lymphocytes/67_F_19_1_edgelist.csv,6402,502865,1812220.090087639,94.00617814064026
../network_data/giulia_t_lymphocytes/24_M_3_1_nodelist.csv,../network_data/giulia_t_lymphocytes/24_M_3_1_edgelist.csv,6402,502865,1813457.4875407366,87.96720504760742
../network_data/giulia_t_lymphocytes/25_M_4_2_nodelist.csv,../network_data/giulia_t_lymphocytes/25_M_4_2_edgelist.csv,6402,502865,1815035.1934388569,91.74521708488464
../network_data/giulia_t_lymphocytes/25_M_4_1_nodelist.csv,../network_data/giulia_t_lymphocytes/25_M_4_1_edgelist.csv,6402,502865,1818973.728606594,113.13619804382324
../network_data/giulia_t_lymphocytes/32_M_5_1_nodelist.csv,../network_data/giulia_t_lymphocytes/32_M_5_1_edgelist.csv,6402,502865,1813564.7596214463,92.07678508758545
../network_data/giulia_t_lymphocytes/93_F_26_1_nodelist.csv,../network_data/giulia_t_lymphocytes/93_F_26_1_edgelist.csv,6402,502865,1817331.3487735745,102.3710789680481
../network_data/giulia_t_lymphocytes/40_M_9_1_nodelist.csv,../network_data/giulia_t_lymphocytes/40_M_9_1_edgelist.csv,6402,502865,1815184.8328976,88.6867458820343
../network_data/giulia_t_lymphocytes/40_M_9_2_nodelist.csv,../network_data/giulia_t_lymphocytes/40_M_9_2_edgelist.csv,6402,502865,1814366.0007304705,87.43761706352234
